Package,PASS?,orgRepo,Fails,forks_count,stargazers_count,open_issues
"=HYPERLINK(""https://www.npmjs.com/package/seneca-amqp"",""seneca-amqp"")",FAIL,"=HYPERLINK(""https://github.com/nfantone/seneca-amqp"",""nfantone/seneca-amqp"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,2,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-cli-ent"",""seneca-cli-ent"")",FAIL,"=HYPERLINK(""https://github.com/AdrieanKhisbeArchives/seneca-cli-ent"",""AdrieanKhisbeArchives/seneca-cli-ent"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,1,2,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-rancher-balance"",""seneca-rancher-balance"")",FAIL,"=HYPERLINK(""https://github.com/paeffgen/seneca-rancher-balance"",""paeffgen/seneca-rancher-balance"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,2,0
"=HYPERLINK(""https://www.npmjs.com/package/teststatemachine"",""teststatemachine"")",FAIL,"=HYPERLINK(""https://github.com/mihaidma/seneca-sm-sample"",""mihaidma/seneca-sm-sample"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,2,0
"=HYPERLINK(""https://www.npmjs.com/package/lucius"",""lucius"")",FAIL,"=HYPERLINK(""https://github.com/davidmarkclements/lucius"",""davidmarkclements/lucius"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,2,3
"=HYPERLINK(""https://www.npmjs.com/package/simple-todos"",""simple-todos"")",FAIL,"=HYPERLINK(""https://github.com/Kenny4444/senecaMeteor"",""Kenny4444/senecaMeteor"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/domi91c/SenecaApp"",""domi91c/SenecaApp"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/latin-ocr/senecaetragoedi00senegoog"",""latin-ocr/senecaetragoedi00senegoog"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca4_mongodb"",""seneca4_mongodb"")",FAIL,"=HYPERLINK(""https://github.com/Yorso/seneca4_mongodb"",""Yorso/seneca4_mongodb"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/larissavoigt/SenecaJukeBox"",""larissavoigt/SenecaJukeBox"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/latin-ocr/senecastragedie01millgoog"",""latin-ocr/senecastragedie01millgoog"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/senecamicroservice"",""senecamicroservice"")",FAIL,"=HYPERLINK(""https://github.com/Kenny4444/senecaMicroService"",""Kenny4444/senecaMicroService"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,1,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-test"",""seneca-test"")",FAIL,"=HYPERLINK(""https://github.com/BrOrlandi/SenecaJsTest"",""BrOrlandi/SenecaJsTest"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,0,1,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca1_noServer"",""seneca1_noServer"")",FAIL,"=HYPERLINK(""https://github.com/Yorso/seneca1_noServer"",""Yorso/seneca1_noServer"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca3_severalServer"",""seneca3_severalServer"")",FAIL,"=HYPERLINK(""https://github.com/Yorso/seneca3_severalServers"",""Yorso/seneca3_severalServers"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/vidi-influx-sink"",""vidi-influx-sink"")",FAIL,"=HYPERLINK(""https://github.com/vidi-insights/vidi-influx-sink"",""vidi-insights/vidi-influx-sink"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,2,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca2_oneServer"",""seneca2_oneServer"")",FAIL,"=HYPERLINK(""https://github.com/Yorso/seneca2_oneServer"",""Yorso/seneca2_oneServer"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/larissavoigt/SenecaJukeBox2000"",""larissavoigt/SenecaJukeBox2000"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/RandyChou/seneca"",""RandyChou/seneca"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/@nodeframe/seneca"",""@nodeframe/seneca"")",FAIL,"=HYPERLINK(""https://github.com/nodeframe/nfs-seneca"",""nodeframe/nfs-seneca"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,0,0,11
"=HYPERLINK(""https://www.npmjs.com/package/learn-seneca"",""learn-seneca"")",FAIL,"=HYPERLINK(""https://github.com/danswater/learn-seneca"",""danswater/learn-seneca"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,0,2
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/rjrodger/seneca-mc"",""rjrodger/seneca-mc"")",[content_readme] [exist_codeconduct] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/rjrodger/seneca-presence"",""rjrodger/seneca-presence"")",[content_readme] [exist_codeconduct] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/domi91c/Senecapp"",""domi91c/Senecapp"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/RupGautam/Seneca-IPC144"",""RupGautam/Seneca-IPC144"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,1,0,0
"=HYPERLINK(""https://www.npmjs.com/package/senecacli"",""senecacli"")",FAIL,"=HYPERLINK(""https://github.com/mcoquet/senecacli"",""mcoquet/senecacli"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/chadrm9/senecapractice"",""chadrm9/senecapractice"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/senecademo"",""senecademo"")",FAIL,"=HYPERLINK(""https://github.com/trystanj/senecademo"",""trystanj/senecademo"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/jivalle001/SENECAPP"",""jivalle001/SENECAPP"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-esnext"",""seneca-esnext"")",FAIL,"=HYPERLINK(""https://github.com/jakub-gawlas/seneca-esnext"",""jakub-gawlas/seneca-esnext"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/senecaTest"",""senecaTest"")",FAIL,"=HYPERLINK(""https://github.com/orecus/seneca-test"",""orecus/seneca-test"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/module-name"",""module-name"")",FAIL,"=HYPERLINK(""https://github.com/blueshirts/seneca-old"",""blueshirts/seneca-old"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/learning-seneca"",""learning-seneca"")",FAIL,"=HYPERLINK(""https://github.com/murphyki/Learning-Seneca"",""murphyki/Learning-Seneca"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-losant"",""seneca-losant"")",FAIL,"=HYPERLINK(""https://github.com/boneskull/seneca-losant"",""boneskull/seneca-losant"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-launcher"",""seneca-launcher"")",FAIL,"=HYPERLINK(""https://github.com/afoninsky/seneca-launcher"",""afoninsky/seneca-launcher"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/senecajs-cn/senecajs-cn"",""senecajs-cn/senecajs-cn"")",[content_readme] [exist_codeconduct] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-express"",""seneca-express"")",FAIL,"=HYPERLINK(""https://github.com/alextanhongpin/seneca-boilerplate"",""alextanhongpin/seneca-boilerplate"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/JelaniThompson/seneca-c"",""JelaniThompson/seneca-c"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-workflow"",""seneca-workflow"")",FAIL,"=HYPERLINK(""https://github.com/CExBBartolome/seneca-tutorial"",""CExBBartolome/seneca-tutorial"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/pk4media/seneca-node"",""pk4media/seneca-node"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/node-babel-boilerplate"",""node-babel-boilerplate"")",FAIL,"=HYPERLINK(""https://github.com/sdebaun/seneca-game"",""sdebaun/seneca-game"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/Carol74/nature-alliance"",""Carol74/nature-alliance"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,1
"=HYPERLINK(""https://www.npmjs.com/package/bbl"",""bbl"")",FAIL,"=HYPERLINK(""https://github.com/asxelot/seneca-draft"",""asxelot/seneca-draft"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/omplex"",""omplex"")",FAIL,"=HYPERLINK(""https://github.com/BransonGitomeh/seneca-basic"",""BransonGitomeh/seneca-basic"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca_base"",""seneca_base"")",FAIL,"=HYPERLINK(""https://github.com/pola88/seneca_mesh"",""pola88/seneca_mesh"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-patient"",""seneca-patient"")",FAIL,"=HYPERLINK(""https://github.com/patrickschlaepfer/seneca-patient"",""patrickschlaepfer/seneca-patient"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/myapp"",""myapp"")",FAIL,"=HYPERLINK(""https://github.com/luizsene/seneca-debug"",""luizsene/seneca-debug"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-chain"",""seneca-chain"")",FAIL,"=HYPERLINK(""https://github.com/senecajs-labs/seneca-chain"",""senecajs-labs/seneca-chain"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,1,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/edwinallenz/seneca-nodeschool"",""edwinallenz/seneca-nodeschool"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-playground"",""seneca-playground"")",FAIL,"=HYPERLINK(""https://github.com/stackroute/seneca-quickstart"",""stackroute/seneca-quickstart"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-example"",""seneca-example"")",FAIL,"=HYPERLINK(""https://github.com/albraga/seneca-example"",""albraga/seneca-example"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/VladimirZaguzin/seneca_oop"",""VladimirZaguzin/seneca_oop"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [exist_readme] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-test-issue"",""seneca-test-issue"")",FAIL,"=HYPERLINK(""https://github.com/platdesign/seneca-issue"",""platdesign/seneca-issue"")",[content_readme] [exist_codeconduct] [exist_entry] [exist_license] [exist_readme] [readme_headings] [check_default] [version_codeconduct] ,0,1,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/SarahM11/nature-alliance"",""SarahM11/nature-alliance"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/undefined"",""undefined"")",FAIL,"=HYPERLINK(""https://github.com/SennaSmack/nature-alliance"",""SennaSmack/nature-alliance"")",[content_readme] [exist_codeconduct] [exist_license] [exist_pkgjson] [readme_headings] [test_pkgjson] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-asyncify"",""seneca-asyncify"")",FAIL,"=HYPERLINK(""https://github.com/fixate/asyncify-seneca"",""fixate/asyncify-seneca"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,0,0
"=HYPERLINK(""https://www.npmjs.com/package/seneca-brreg"",""seneca-brreg"")",FAIL,"=HYPERLINK(""https://github.com/zrrrzzt/seneca-brreg"",""zrrrzzt/seneca-brreg"")",[content_readme] [exist_codeconduct] [exist_entry] [readme_headings] [check_default] [version_codeconduct] ,0,0,5
